dataset,task,setting,analysis_scope,conversation_id_hash,source_family,model_or_source_family,learning_intent,is_intentional,task_domain,language_flag,is_english,total_turns,user_turns,assistant_turns,depth_after_first_answer,has_scaffolded_support,scaffolded_turn_count,scaffolded_turn_ratio,has_support_intent_I1,has_support_intent_I2,has_support_intent_I3,has_M1_feedback,has_M2_hinting,has_M3_instructing,has_M4_explaining,has_M5_modelling,has_M6_questioning,emotional_user_turn_ratio,cognitive_overall_user_turn_ratio,passive_user_turn_ratio,active_user_turn_ratio,constructive_user_turn_ratio,constructive_user_turn_count,has_constructive_user_turn,constructive_before_first_scaffold_ratio,constructive_after_first_scaffold_ratio,delta_constructive_after_first_scaffold,has_error_marker,persistence_after_failure,constructive_after_error_ratio,high_persistence
ShareChat,writing,ShareChat writing,main_six_setting,17461dc8f7dcf00054156a5252c4acaa496b63179a42a7e5a9f66ac54ed30950,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,b9514fb45cea28d0e7523680e2068e71442f4ae4aa1f1ec7ba27e11f87f2dbb1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,498b3b56bcd52b0211b5c037930a290d891ff9769a6cfa793962733edb4b9df8,sharechat,perplexity,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,afae39e2b4069903e56e7b0d4ddff0e2d10e44430acc8b94419321cb2961f285,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,a7932bd4c02466a934351b3f8f0f7c2e5802c3ebf55c325853f38b45b921d115,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,1,1,0.25,0,1,0,0,0,0,0,0,0,0.0,0.25,0.0,0.0,0.25,1,1,0.25,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,d263e6e90db743e046466f6bb9b700f566e19118fcf54fc3312ca544ffbe8bcd,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,ead57b3c8fd289118829e6a5b4a9495ed50b26dd9af1e0aae950317220c5bb3d,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.75,0.0,0.5,0.25,1,1,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,d2f4f43ef4774c2a2f0c39ea8c0c43fc687c43bb7bb5e8ffe60bfc00ef7d6e90,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,f4ab69b478c97f722472e9ec2f3b7e47c70509e4f7f5bff29f79bdaeb42bead6,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,e071786208d8a2c90ded8189a2218793f850777e489903423e6629d3e09275e1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,1,1,0,1,1,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,d6996f8d6ddbfe9b9e2cf7e774966f0c7ba9763323a9eb913cf590f802f0865a,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,1,2,0.5,1,1,0,0,0,1,0,0,1,0.0,0.25,0.0,0.25,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,3b109a5e2deba6d0d6080660269a10d642a69e5936503e56aa0dd54a0d21b1b0,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,1,2,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,c3f5f7a04a32c6b721877e69c0e82e7837a36de3aebb6123c3ecd45ffb840027,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,0b5db8fff14d511768c7ac63c9bc4274d254bc645f7a5b08fff4dce636d0fa1a,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,18,9,9,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,d5967fa787a82f1e2ff16726b71f307d5767f14335bb4409a18647a07cbafe58,sharechat,grok,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,1a57cbc420fc239bb361e6ba526d4b2e9772b0dc299e42c5c251d62999018f12,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,22,11,11,20,1,1,0.09090909090909091,1,0,0,0,0,0,0,0,1,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,fb62b0903b496bf7728d660435ea46ab965cfec7fa076a280c3aa76ea7051290,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.25,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,8ccd89fb44789615a632d2eb8fd56f565a779fe334e05f0a066814e55d454cf9,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,e453a93387825081beaa8f28dfbebfe298c7f4021cd79bfa8cb7a021929fb0ca,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,12,6,6,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,e0f40d027e90cdb6354ad78dfc2595e67fea0f36d6351785007a4edc8f2fe1d8,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c6927ab349d689bdf170e6213c9c18b264070fd5dfaf1a5bd430357ca2b47ec8,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.25,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,5e9ca2f6f48f3880b1958ea3d4fba361c8e54d294ce6aa19ebad2f000ab6251a,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,18,9,9,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,1f43025bf2377a4311946e768cfc8348651f58e7e0f9f4a340c7b64d08c208bf,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,1,1,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,854f9753479921269fb5ccb611a75457bd6bbb15c50e5398b422098ff8ace362,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,e7dc5c15f706234498c86b86231ac85c1fa4980e732a10089fb94c1890d48028,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,18,9,9,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.3333333333333333,0.4444444444444444,4,1,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,b3cd1f12323edb3bbb11a3d0a478a7a7618962bc36ff38255e70b0e83864600e,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,0,1,1,0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c14909d08d27ec6c1d6a6c7b3e5f645bb8b04f5a7a2742b4f876530ba5a40867,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,5e441fcd9b37b803686639a36b895b65da339b50fb19767ac8f1d4b058868997,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,10,5,5,8,1,4,0.8,1,1,0,0,0,1,0,1,1,0.0,0.4,0.2,0.2,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,58ac727ad9d973ab85af81ff91f1ed94de4311a573bd0688f29291b36dc14ab5,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,3f7529da5b8089cd56ba928efcab1777beda0f6502a8861c1827cf8e24f8a466,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,7e6fce0624ded6ba08a11c46d48c338cb8e3fb8d80fdfff2fb1324120262948d,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,826d84b63af4923cad8ef11bceac9d31055204ce4c81fa741eaf5e3cb405182b,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,963d8e5266f634699ca1d61a8f47ef35b945c1f99345b844b87bf348f7b13223,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,635c9448709fa8198d89c7b94fa4c2e5d75807463a1b699c263f12144ede582b,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.4,0.4,2,1,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,386b20c288dd895f2516e3f194d897702402e911b1753fa705f0d110f50fec7a,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,1,2,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,5272df8d0f96230acffa5fdb0b0431e2522958e58b45207e277039f368ea4f7e,sharechat,gemini,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,2,1.0,0,1,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,1ab629d4d84ca2064980d4c06eaa7c5b9835681dcc8b01e72c5d6cce08902882,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,5ce1e401ff0158f64a2109d863289227f93a4ffd079b44e274b11e8a63e4a9b1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,6718645cc203fccd102a76121dbbc4e00d439ae62f43b69fff312d590ee0e4c0,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,78985969421c6c86cf7d0c2fd142643565b917adf4699dd134e538abbbbd6dd9,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.2,0.4,0.2,1,1,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,53e68bf715977834de547e6747bcd7f2c61e7ccd6dc4e0a32ca9a9bfc10c3a96,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,18,9,9,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0,0,,,,1,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,af6bce11889f87d7cf7bd272fe44a24bb135c0da7a366cb26809d9e829e5d600,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,8,4,4,6,1,4,1.0,0,1,1,1,0,0,1,1,0,0.0,0.75,0.0,0.75,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,e9cee604b58556660c85f5c69ab7ec78158ebcf66901f3292ed06ba699fde145,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,14,7,7,12,1,6,0.8571428571428571,0,1,0,1,0,0,1,1,0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,07d19acb38d4cba38d2d2550b5994a6ab1794aa537f9e78f13c2fc5b84bfa38d,sharechat,gemini,UNINTENTIONAL,0,writing-oriented,1,1,6,2,4,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c4bfebdf2fc46a32e7b1cb0fb394699d35520ab203c0615d85c6dc0294e02543,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,2,0.6666666666666666,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,562394858eb8a2a80e4dba9d9623670f6daa41ddaf9dfffdd5a5b6ca757fcb41,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,1,2,0.6666666666666666,0,1,0,0,0,0,1,0,0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,a2a359fcbe1faf8608979fca7f927fe873d28485fb7caa6b339cd93d3d140fac,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,16,8,8,14,1,1,0.125,1,0,0,0,0,0,0,0,1,0.0,0.375,0.0,0.375,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,5e75a7c5dbbbc61de341f4af8c36779904207173f9f4f36811ddefe8db104fe9,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,e13a406a3d88ae59ebc1d3d4a6b07793071dea514f2ab3b1b85c11ffffd744e5,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,f4f85a62ec5ac980921267a6d8e55700fccf8be226b1c51d06db1a473fa1bb19,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,2037e169331be3fc714a0757d6b192ae2d92034ceab43ec6ddbff5b4c72bf0e3,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,66ecf409af95e9fd47019b769c194ea9ab297019bba1cf4b64311c071c6b0a33,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,1,0.3333333333333333,1,0,0,0,0,0,0,0,1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,f854a37ea0036d0bc8452c4ede59e3919328b6d70d2d8eb361a3d68965854eb5,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,28,14,14,26,1,1,0.07142857142857142,1,0,0,0,1,0,0,0,1,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,1,1,0.0,0.14285714285714285,0.14285714285714285,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,bd0e4d1c7af102342f10856c6bcc58a171fc2fb5268767dec81313a7e0604346,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.75,0.0,0.5,0.25,1,1,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,7a823d67f8cf1d7670f08a3ae897c38d429f283506b506ed832cb1106bfedcba,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c660df4dcdc088cd98caaca050b57e812a62c8e5952569d625a7b6421cd18b67,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,f92b5b2c2cf37e6b11da43e0eacc3bcad2e8b564948582768bbe549b59085da7,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,10,5,5,8,1,4,0.8,0,1,0,1,0,0,1,1,0,0.0,0.8,0.0,0.6,0.2,1,1,0.0,0.25,0.25,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,444459c9eeb4d2ce518c103c39e35865e5dec049c3cba01da97d98be1bf792e9,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,1,0.3333333333333333,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,c68717ebe916279c5cad62589a1616262cd7c0639263525d92325296d3b2be81,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,2,1.0,0,1,0,0,0,1,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,6b99db31fc0390d7656315b203dd21bb57cdfe9472371b36b1ae1a36d88d5111,sharechat,perplexity,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,6eac9a2b4a3eb774471314f049a4c38a201ea53c7cd7655684a1fe0125c76fa3,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,12,6,6,10,1,3,0.5,0,1,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,9fc6b487ac7c8bf7ad513c52032d86c06b6387b7ba15a3f75049e050d9a62bd8,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,14,7,7,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,b4c2238ff466abfbf0b1a34183ea29988b7a00ffa40173884d60cad1fc100069,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,1,1,0.25,1,0,0,0,1,0,0,1,1,0.0,0.25,0.0,0.25,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,cf253ecc6cac0660a0c8802e76e12e89678af98666e2e8ed5508aab568cbf6cb,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,12,6,6,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,d08546be731d65412cb79eaadc8949e1feec8d763df8bc8b83624017ebf63ce3,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,29360f9655c5601fc52a9974be1f9e6c82f14803f790eb791ac650ea72ac2c0c,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,eb3d3609f98c2929e076d149ee2cece34689af6204461dd23180163d1496c7ae,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.5,1,1,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,57e90864fec041b55d278ec6f925a0defa01a694c8b7aa85b55f6ab5ce46d959,sharechat,grok,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,59cc2bb3e41f049625e21eb1e46187be1c146c1b1d1aeffb516d7204d4e4b4bb,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,1,0.3333333333333333,1,0,0,0,0,0,0,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,dbe7000e0364f369176bc7cc26978d70c15e366f41336a9d63854dc8ef273f0a,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,f865f1f5a23945f9648d20e8339aa4fe6ced1d22d0ee1d9012fa9194af2af651,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,22,11,11,20,1,4,0.36363636363636365,0,1,0,0,0,1,1,1,0,0.0,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,ac11497f338ad923f8be4802f3e92273f8d4e7097fe214165a03f56a40c0d036,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,20,10,10,18,1,1,0.1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,95ed01b5ba4511fade918d71bca0cfa65bc85d63c3ba960ec533af56a9a09842,sharechat,perplexity,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,1,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,18ead65a63b70071d3b0d8211319de7306cc21dbfd27b532d361431ba40fad57,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,1,1,0.2,0,1,0,0,0,1,0,0,0,0.0,0.6,0.0,0.6,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,6a9c30d0b91ef31cc17fb12738afd5ae0d344358d19b3f020ccacf230d5fdacb,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,f5a262086dec5164cf6504bdbbe96df2e88bdfce0b3eb1cf224b722cf6fc3e4d,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,12,6,6,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0,0,,,,0,0,,0
