dataset,task,setting,analysis_scope,conversation_id_hash,user_turn_id_hash,user_turn_index,source_family,model_or_source_family,learning_intent,is_intentional,task_domain,language_flag,is_english,user_emotional,user_cognitive_level,user_is_constructive,next_assistant_support_type,next_assistant_is_scaffolded,next_assistant_support_intent,next_assistant_is_affective_support,next_assistant_has_M1_feedback,next_assistant_has_M2_hinting,next_assistant_has_M3_instructing,next_assistant_has_M4_explaining,next_assistant_has_M5_modelling,next_assistant_has_M6_questioning
ShareChat,coding,ShareChat coding,main_six_setting,40cada147ae58e1efb9c7da43a787b3e137ba07a421d2b475cf4dd8d47c07e6b,fb684411b3647fc79ab7f4e76cb59989ddd3fd1d8e133c1d77e2f7fb741e0db8,0,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,A,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,40cada147ae58e1efb9c7da43a787b3e137ba07a421d2b475cf4dd8d47c07e6b,36ece04bfa4f9aa9cb00abc7b496ffb8fe4383be53e73d87438b67e6e3fc1926,2,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,40cada147ae58e1efb9c7da43a787b3e137ba07a421d2b475cf4dd8d47c07e6b,c0062a9f198aec46ac768417003b1141d503b3c757383202b9ad9340bd18f441,4,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,40cada147ae58e1efb9c7da43a787b3e137ba07a421d2b475cf4dd8d47c07e6b,8accffe90459b1465dc51e3cc4a2f711707a3e9b6996d4dc9d8f94781fe5a35b,6,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,40cada147ae58e1efb9c7da43a787b3e137ba07a421d2b475cf4dd8d47c07e6b,acc1178c6198d8ddf6f8cf7e364e9f1b6fd476be663193bf182f03f31f51a285,8,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,18f09e91d6364478f4b74dc63369ceecf919cd477ab9c171eda69c69cd86526a,b817f0593eadf15ad375c71d8c6552dcc0413da6e9f3944f5dccb81f2820a05b,0,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,A,0,S2,1,"['I2', 'I1']",0,0,0,0,1,0,1
ShareChat,coding,ShareChat coding,main_six_setting,18f09e91d6364478f4b74dc63369ceecf919cd477ab9c171eda69c69cd86526a,820eba68a51b9e99633227d3b869c8003374809b732351f76e515938760a40da,2,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,18f09e91d6364478f4b74dc63369ceecf919cd477ab9c171eda69c69cd86526a,71506082d92e4e54d94ade1f23c4e79262f872c66df2236a54001fef88ff00f7,4,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,18f09e91d6364478f4b74dc63369ceecf919cd477ab9c171eda69c69cd86526a,7d44b60d8301f74739d47f72d37565c93fea2c73eecc5e440f8f3f6f8a770282,6,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,18f09e91d6364478f4b74dc63369ceecf919cd477ab9c171eda69c69cd86526a,6057405a9e921394cdb7b7e979be763152a82bceecf166515f5a76a28b49f43d,8,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,18f09e91d6364478f4b74dc63369ceecf919cd477ab9c171eda69c69cd86526a,bbf4d7e4191829ec966d5169f45f8b035169201ba9711b24e3961f66e9354574,10,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,18f09e91d6364478f4b74dc63369ceecf919cd477ab9c171eda69c69cd86526a,5c562b9096dbe839df7809ee8db856a2964efd96a804a1cf9ba408dfa5109ba0,12,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,18f09e91d6364478f4b74dc63369ceecf919cd477ab9c171eda69c69cd86526a,158006628ecae0d23e49285de377ee6ea1ece0c3815c22a8468f1a90d2cbe9a5,14,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,18f09e91d6364478f4b74dc63369ceecf919cd477ab9c171eda69c69cd86526a,36a58e4909e914d23e3be2b3a5028c6ffe4f7187059784ed0200aaafdaf564d1,16,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,18f09e91d6364478f4b74dc63369ceecf919cd477ab9c171eda69c69cd86526a,cf5f1ec0ec945df1e64d59a0ac2c44e8f6f36910ecbaba693fb74b09d40ead29,18,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,1a300a4c53df68fda110c064379464d95ad0a75de5389f2153e3025f02d3654f,5b73e471f52100353c574e0496cce0ff7320f446544ed4c3f2d63389efe81c28,0,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S2,1,"['I2', 'I1']",0,0,0,0,1,0,1
ShareChat,coding,ShareChat coding,main_six_setting,1a300a4c53df68fda110c064379464d95ad0a75de5389f2153e3025f02d3654f,0dc98bb8308af94402dd04ef78e75dbf16ecb0cf543630e5bac8900d6d53f188,2,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,C,1,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,1a300a4c53df68fda110c064379464d95ad0a75de5389f2153e3025f02d3654f,b6270281dc0fcbb53bf615276159c0edce5fed33cb4f2bf4cb7242e9be42339f,4,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,A,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,c4a7b2c731a1535750a24f688e079607e52f7113113a001ac02231b2fb8d7d40,0,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,C,1,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,99696cf782450b5df29e71b83f92c0627c37c6dd54a73fa81991a8b5d66e31a3,2,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,A,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,577e13ef0645f05eb414f65cdc789f36ab520211ddd43b27f81292a01fd92d39,4,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,8737883238a4f4cd04dfc80933f7d1b285cc44c8c786fe6c26c6a3d08ea98d70,6,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,505700587a8b69a2d95e406ac2377755c11f1cee45bed74380aa128a3a8e8e78,8,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,C,1,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,af40a628bb19b047d741e5ccc7bcedfdc07d98ac315c65c59de4f350b552504d,10,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,7ce863eaa61461a5bfa3acb1f50c398fc03af6796dba6a943d72718d6678d7ab,12,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,31c2bd91c3df5f455e8deee0b215a6128e2ca37e83d346d7be36a2e1a7ede2c3,14,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,f9bf2a85da0c1c8971f6c3b81562a992b40140e0873feef22e4a0933de00283b,16,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,1,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,53ef744b2b87be382e3f8340a1148ecd780744a59a9e2d91462d383f789fa588,18,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,7323daa386464fdb648308f5b1e54724c3bbe5ebd2026f017bf18838e63a5853,20,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,None,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,024933721c136a71674e66ee808e6add20497eb9bb1e2307a171d18ca57ce5c3,22,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,00abe43bbdc831864dc1b70e6cdfaea7f99753e9500516d48bf1b60a054da10a,24,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,C,1,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,26a662712205e8032a8a341e70823f5df0e594a7febbd47b065c8a84c4798123,26,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,55090a943e27a48648110dcecf7fc09982b55c9c7a30cc2d2e98416dea71848a,f0fc24ac6ec43fd89fe2429e1ec7e555881c732ac0f9130d97fa706023b8f1d1,28,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,10b6e2acc7990488b24c6451880ef413409d014d5b4ef48989d856c3b2f6544f,f8eda515db71a08b3931cf2df04cb9335b50ed4ae0851ba92a253fa6f3edc986,0,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,A,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,10b6e2acc7990488b24c6451880ef413409d014d5b4ef48989d856c3b2f6544f,4a8ffb4d62620e1c0dbaf06e187961e376a479ae12c0177e66216e3d3336ec3f,2,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S2,1,"['I1', 'I2']",0,0,1,1,0,0,1
ShareChat,coding,ShareChat coding,main_six_setting,10b6e2acc7990488b24c6451880ef413409d014d5b4ef48989d856c3b2f6544f,b2e3289a205fb3c772710442237d4f29551ba81bb57cea1de742eb81754dba34,4,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,1,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,10b6e2acc7990488b24c6451880ef413409d014d5b4ef48989d856c3b2f6544f,5ad04c468511be9e4f19c91aa84cfe1472dd934465070fd1217a9402ddc2ee77,6,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,1,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,10b6e2acc7990488b24c6451880ef413409d014d5b4ef48989d856c3b2f6544f,cc4c8685603855078dd1939b2f43ec2d0a2cde715a65b57c0438a496b3c2d914,8,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,1,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,10b6e2acc7990488b24c6451880ef413409d014d5b4ef48989d856c3b2f6544f,1f10031b71f6d1ffc89006687efe4b5a9e225b2eaeb856c24c7544bb865aef21,10,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,1,1,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,10b6e2acc7990488b24c6451880ef413409d014d5b4ef48989d856c3b2f6544f,cc2a867c4d7525e59c6a14ee96882125d1fd227f294084163a432767108f3ce8,12,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,1,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,10b6e2acc7990488b24c6451880ef413409d014d5b4ef48989d856c3b2f6544f,561d5faa85d449966a3e58be6602e9d770ba364dff49154868d3297ab591635a,14,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,1,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,10b6e2acc7990488b24c6451880ef413409d014d5b4ef48989d856c3b2f6544f,3058761dcd332eba16e32eb08be3dd828188a9062281a77dd579ad17dfeb3d34,16,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,1,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,48e6e64c01b21eb0d1975ede253f06dd1bf373520ed2e2cde5c7bd899f61c86b,1d100dee0283271cee62a56b17cd632a13c129d33405c7c7de05c3036c9460c6,0,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,A,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,48e6e64c01b21eb0d1975ede253f06dd1bf373520ed2e2cde5c7bd899f61c86b,50724c0b2836f117e369f7184477975f8262b1fbfff1d8e7bda1ae2a3ff52cea,2,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,ccdaadffba6d6fdf53c0cedad9e9cba05e2c215ddb6d2d35261dd27634ba9496,1852e6bca9083ce28d4afa3f8ab3206585cc4da33e44fb8191fc321c4fa94d78,0,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,ccdaadffba6d6fdf53c0cedad9e9cba05e2c215ddb6d2d35261dd27634ba9496,35b32f4253cd69fb2d872df237eccd0a044b9cc9b83b2f523b009d69621468b1,2,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,ccdaadffba6d6fdf53c0cedad9e9cba05e2c215ddb6d2d35261dd27634ba9496,ef5952e68fb5e658b1f4b02326c373a9a9cfa6beccfca2cdd30902067fa2040b,4,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,C,1,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,7457ab37bf58b8fb8ebb3c361502c65b6ae656c5cb54c92479911afe3a66d958,4625699b1786bd3fbc568e0184338314378f2944ec85c0a57b7b3c64f3b7e2a5,0,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,7457ab37bf58b8fb8ebb3c361502c65b6ae656c5cb54c92479911afe3a66d958,5a4e014e326ac102bf9e92df0ec2c51e8073e5ff110745078ee4f74464018f0c,2,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,A,0,S2,1,['I2'],0,0,0,0,1,1,0
ShareChat,coding,ShareChat coding,main_six_setting,7457ab37bf58b8fb8ebb3c361502c65b6ae656c5cb54c92479911afe3a66d958,238fda3d2b768a9811d200176b319274333e95bad7e365a3a57c5948e761cf0f,4,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,0300ed984db4efaa5a17598bcc85009cc6563a2ba04c3caea7e9aae2dee84098,4d0fd157bd2b07d69ad0638d4e451895d9acb7190df2e53cc6a77ef748ec1cf6,0,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,1,A,0,S2,1,['I1'],0,0,0,0,0,0,1
ShareChat,coding,ShareChat coding,main_six_setting,0300ed984db4efaa5a17598bcc85009cc6563a2ba04c3caea7e9aae2dee84098,4440285be9ff7509da0771ef412ac729c574330290f5a807ac190637f3563c55,2,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,A,0,S2,1,"['I2', 'I1']",0,0,0,0,1,1,1
ShareChat,coding,ShareChat coding,main_six_setting,0300ed984db4efaa5a17598bcc85009cc6563a2ba04c3caea7e9aae2dee84098,5aa24460e70d848d64f48a27823243cabee1d6f7421f2a397f7cab0defe3f00e,4,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,0300ed984db4efaa5a17598bcc85009cc6563a2ba04c3caea7e9aae2dee84098,7f704e4e8aaf20afc2ab1564343843d90d38ad5ce1f370565bd950954dd23f5d,6,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,1,,0,S2,1,['I1'],0,0,1,0,0,0,1
ShareChat,coding,ShareChat coding,main_six_setting,0300ed984db4efaa5a17598bcc85009cc6563a2ba04c3caea7e9aae2dee84098,5dd7bd00e763bfb45070bf63d9502a98a006c120d558407af3c0730f40eb20f8,8,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,0300ed984db4efaa5a17598bcc85009cc6563a2ba04c3caea7e9aae2dee84098,cf90fb01a8dc12cedd114c4594ba2a5c4518869549bcc5d7145d3fee081f50f7,10,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,0300ed984db4efaa5a17598bcc85009cc6563a2ba04c3caea7e9aae2dee84098,6cfe540c77e2a01206105fb073690fed7d10533786e0119984d19b182a2fd2d7,12,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,1,,0,S2,1,['I1'],0,0,1,0,0,0,1
ShareChat,coding,ShareChat coding,main_six_setting,0300ed984db4efaa5a17598bcc85009cc6563a2ba04c3caea7e9aae2dee84098,3efa1cc4b79e829d9078a378eb31cdc05448c4d4b4456156a70244984aec8c7f,14,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,0300ed984db4efaa5a17598bcc85009cc6563a2ba04c3caea7e9aae2dee84098,b61fcb3218ef9aafba6b77481997afe5cae91a60b8f96885bf0214c4fa7f9422,16,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,90ae7474a91db5c2258030e3239e0a3230ca82db769d853b5ea411619fc4d292,fefdfbec04bad851d457673643aa69d9fe031cc8ae30043ab4502aa54d8a1128,0,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,90ae7474a91db5c2258030e3239e0a3230ca82db769d853b5ea411619fc4d292,93252001260ba89fccd110aa3829f44a031a1a9695329b3e2f3af1f3247a11fe,2,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,"['I2', 'I1']",0,0,0,1,1,0,1
ShareChat,coding,ShareChat coding,main_six_setting,090adbe5019fbef4fc87d81a49195428c8ed1446d6e8aeca8b4498f3ddf44fc4,d443898b081bdfa9b5ce29662f89bcfabd94e33301fc9ab5d0f8350f11104b24,0,sharechat,grok,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,1,1,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,090adbe5019fbef4fc87d81a49195428c8ed1446d6e8aeca8b4498f3ddf44fc4,01459d6899aa9d8aa1213adbabb488f1c0d774bd40ca3e9b8966d654751e8120,2,sharechat,grok,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,1,1,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,090adbe5019fbef4fc87d81a49195428c8ed1446d6e8aeca8b4498f3ddf44fc4,1ed9731b932e01ab313ad94ac15b958c4af486f4a0ea90db8d6540ced22c07a2,4,sharechat,grok,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,090adbe5019fbef4fc87d81a49195428c8ed1446d6e8aeca8b4498f3ddf44fc4,026bc652730ea3f6ca7ab8b82361b5a68240c4164ffc6cc3a4e3bc49701d9070,6,sharechat,grok,UNINTENTIONAL,0,coding-oriented,1,1,0,A,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,090adbe5019fbef4fc87d81a49195428c8ed1446d6e8aeca8b4498f3ddf44fc4,9cf0a408734a494eca498b092799ad9432526b092775114106f7cfad71436b0a,8,sharechat,grok,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,"['I1', 'I2']",0,1,1,1,1,0,1
ShareChat,coding,ShareChat coding,main_six_setting,4c9b983a97783d9cec7d0402edecc22e94741b109c6084b083eacb4a16cf7cab,66338b6b1a96b732482fbd3d68d82f473164a6c8fd356fbb48b4fa03548249fb,0,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,4c9b983a97783d9cec7d0402edecc22e94741b109c6084b083eacb4a16cf7cab,4b5c5a547dcbe5e510d3e47140fc3c804dfd052dd0c6ea0c03f91d4f331b81f2,2,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,4c9b983a97783d9cec7d0402edecc22e94741b109c6084b083eacb4a16cf7cab,529f497a8b8cf68ed877fbfc07519b02d3c689c77094a37b35bbdfb827b7cc2d,4,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,A,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,4c9b983a97783d9cec7d0402edecc22e94741b109c6084b083eacb4a16cf7cab,1f0e88f6ae8e1d6b529458d2e6af4e32a6744debf7618338da13265a705441d0,6,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,2cf751e0bf4fd1cbee1af3e8682e8d7b2980e09ebfd03f72aa44f6371b8ac5aa,1b205f254a5b977cc537c05dcd0b3bfd93f7c302bbba828eb2b3ab22c9585a1d,0,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,A,0,S2,1,['I2'],0,0,0,1,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,2cf751e0bf4fd1cbee1af3e8682e8d7b2980e09ebfd03f72aa44f6371b8ac5aa,0171d36d09ee4ba3ed21c8a2a779cc7b83d03aeff229673de8c32e0d614114a3,2,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,C,1,S2,1,['I2'],0,1,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,2cf751e0bf4fd1cbee1af3e8682e8d7b2980e09ebfd03f72aa44f6371b8ac5aa,c4a97e9e43d408a988b2cbe5a3778ec8ecf7cac9fa58affddba3c7ee8e65fbcb,4,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,C,1,S2,1,"['I2', 'I3']",0,1,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,f130df4eb0d8b70bfd70ddf2764d269d8d9f35524fa6b11baaddcf2e668a0f59,66ba25c11c1276671b89d1f50c3b0fa5f8b76c13ff2ce6e1ce1c1ffcd64f72ce,0,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,f130df4eb0d8b70bfd70ddf2764d269d8d9f35524fa6b11baaddcf2e668a0f59,e18b1baaf80d480a5192f4e043c96e3d8f8338a399e4a23fdc6f47bef1cfc9b3,2,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,f130df4eb0d8b70bfd70ddf2764d269d8d9f35524fa6b11baaddcf2e668a0f59,eb9d5f71dc87465b0b5f490926d911bb6e4178c8047fee554fd7279e24585839,4,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,f130df4eb0d8b70bfd70ddf2764d269d8d9f35524fa6b11baaddcf2e668a0f59,693460cf1bd9de4cfe4407289e586e8d4bef35f3c657106a3906082b7cc1e486,6,sharechat,chatgpt,UNINTENTIONAL,0,coding-oriented,1,1,0,,0,S2,1,['I2'],0,0,0,0,1,0,0
ShareChat,coding,ShareChat coding,main_six_setting,6f8e4844b864af6aacea89af840f60e70e8175a0ae7fd3cf4d1c9cf1d87d05d8,efd9174006887d3b9c956bf12e5831419894ecf8754366e5c7a195dcc51a53e1,0,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,C,1,S1,0,,0,0,0,0,0,0,0
ShareChat,coding,ShareChat coding,main_six_setting,6f8e4844b864af6aacea89af840f60e70e8175a0ae7fd3cf4d1c9cf1d87d05d8,40f9ca10144d78a238086c018018ea2cbfc8250c7af721a4582ef665fcd090d1,2,sharechat,chatgpt,INTENTIONAL,1,coding-oriented,1,1,0,,0,S2,1,['I3'],0,1,0,0,0,0,1
